cabang,nobukti,det_id,produk_id,produk_kode_api,produk_nama_api,produk_kode_db,produk_nama_db,afkir,qty_beli,qty_diterima,subtotal_rp,subtotal_net_rp,status,catatan
5,KRT/PL/2606-0085,14106,8194,OP066,SPRINGBED SILVER HESTIA 160X200,OP066,SPRINGBED SILVER HESTIA 160X200,,2.0,2.0,4486000.0,4486000.0,OK,
5,KRT/PL/2606-0085,14107,8172,OP047,BANTAL PROCCELA DACRON,OP047,BANTAL PROCCELA DACRON,,20.0,20.0,1000000.0,0.0,OK,
5,KRT/PL/2606-0091,14143,11545,HC011,RICE COOKER HACHIDA HRC 512 RS/PS/GS/ST,HC011,RICE COOKER HACHIDA HRC 512 RS/PS/GS/ST,,80.0,80.0,12840000.0,12840000.0,OK,
5,KRT/PL/2606-0091,14144,11544,HC010,RICE COOKER HRC 518 ST/PS/RS,HC010,RICE COOKER HRC 518 ST/PS/RS,,100.0,100.0,19850000.0,19850000.0,OK,
5,KRT/PL/2606-0092,14145,358,KR001,MURANO PUTIH 40X40,KR001,MURANO PUTIH 40X40,,288.0,288.0,10080000.0,10080000.0,OK,
5,KRT/PL/2606-0093,14146,5139,BS066,BESI SIKU 3X3 TEBAL,BS066,BESI SIKU 3X3 TEBAL,,300.0,300.0,25530000.0,25530000.0,OK,
5,KRT/PL/2605-0189,14147,8681,PG031,MK BAKSO DX PINGUIN,PG031,MK BAKSO DX PINGUIN,,135.0,135.0,2700000.0,2700000.0,OK,
5,KRT/PL/2605-0189,14148,9400,PG040,WSK JERMAN 20 BENETON PINGUINS,PG040,WSK JERMAN 20 BENETON PINGUINS,,60.0,60.0,5760000.0,5760000.0,OK,
5,KRT/PL/2605-0189,14149,12143,PG058,WASKOM RENATA 12 SILVER PINGUINS,PG058,WASKOM RENATA 12 SILVER PINGUINS,,400.0,400.0,8000000.0,8000000.0,OK,
5,KRT/PL/2605-0189,14150,12145,PG060,WASKOM JERMAN 16 METALIS PINGUINS,PG060,WASKOM JERMAN 16 METALIS PINGUINS,,140.0,140.0,9800000.0,9800000.0,OK,
5,KRT/PL/2605-0189,14151,8682,PG032,WSK JERMAN 12 HJ PINGUIN,PG032,WSK JERMAN 12 HJ PINGUIN,,140.0,140.0,4480000.0,4480000.0,OK,
5,KRT/PL/2605-0189,14152,12146,PG061,BAK SEGI SILVER PINGUINS,PG061,BAK SEGI SILVER PINGUINS,,12.0,12.0,1020000.0,1020000.0,OK,
5,KRT/PL/2604-0011,14153,12160,ST439,YIMURA MILK POT 22,ST439,YIMURA MILK POT 22,,48.0,48.0,2184000.0,2184000.0,OK,
5,KRT/PL/2604-0011,14154,12161,ST440,BASKOM SARINGAN BSK-26,ST440,BASKOM SARINGAN BSK-26,,40.0,40.0,828000.0,828000.0,OK,
5,KRT/PL/2604-0011,14155,11148,ST394,BMW BASKOM JUMBO PREMIUM 65 CM BJP-65,ST394,BMW BASKOM JUMBO PREMIUM 65 CM BJP-65,,25.0,25.0,2325000.0,2325000.0,OK,
5,KRT/PL/2604-0011,14156,11150,ST396,BMW BASKOM JUMBO PREMIUM 70 CM BJP-70,ST396,BMW BASKOM JUMBO PREMIUM 70 CM BJP-70,,20.0,20.0,2120000.0,2120000.0,OK,
5,KRT/PL/2604-0011,14157,11151,ST397,BMW BASKOM JUMBO PREMIUM 80 CM BJP-80,ST397,BMW BASKOM JUMBO PREMIUM 80 CM BJP-80,,15.0,15.0,2400000.0,2400000.0,OK,
5,KRT/PL/2604-0011,14158,12162,ST441,WAJAN HITAM WHV-40,ST441,WAJAN HITAM WHV-40,,20.0,20.0,1440000.0,1440000.0,OK,
5,KRT/PL/2604-0011,14159,12163,ST442,WAJAN HITAM WHV-43,ST442,WAJAN HITAM WHV-43,,20.0,20.0,1520000.0,1520000.0,OK,
5,KRT/PL/2604-0011,14160,12164,ST443,WAJAN HITAM WHV-45,ST443,WAJAN HITAM WHV-45,,20.0,20.0,1620000.0,1620000.0,OK,
5,KRT/PL/2604-0011,14161,12165,ST444,BASKOM LUBANG STAINLESS 26 CM,ST444,BASKOM LUBANG STAINLESS 26 CM,,140.0,140.0,3290000.0,3290000.0,OK,
5,KRT/PL/2604-0011,14162,12166,ST445,BASKOM LUBANG STAINLESS 28 CM,ST445,BASKOM LUBANG STAINLESS 28 CM,,120.0,120.0,3240000.0,3240000.0,OK,
5,KRT/PL/2604-0011,14163,12167,ST446,BASKOM BLURIK HIJAU 26 CM,ST446,BASKOM BLURIK HIJAU 26 CM,,5.0,5.0,805000.0,805000.0,OK,
5,KRT/PL/2604-0011,14164,12168,ST447,BASKOM BLURIK HIJAU 28 CM,ST447,BASKOM BLURIK HIJAU 28 CM,,5.0,5.0,905000.0,905000.0,OK,
5,KRT/PL/2604-0011,14165,12169,ST448,BASKOM BLURIK HIJAU 34 CM,ST448,BASKOM BLURIK HIJAU 34 CM,,3.0,3.0,840000.0,840000.0,OK,
5,KRT/PL/2604-0011,14166,12170,ST449,ERUS STAINLESS 50,ST449,ERUS STAINLESS 50,,80.0,80.0,1920000.0,1920000.0,OK,
5,KRT/PL/2604-0011,14167,12171,ST450,SENDOK 40 GRAM,ST450,SENDOK 40 GRAM,,35.0,35.0,1050000.0,1050000.0,OK,
5,KRT/PL/2604-0011,14168,12173,CP004,THERMOS 2LT NEW BEAUTY,CP004,THERMOS 2LT NEW BEAUTY,,12.0,12.0,684000.0,684000.0,OK,
5,KRT/PL/2604-0011,14169,12147,CP550,PAYUNG 55 CM 8K POLYSTER,CP550,PAYUNG 55 CM 8K POLYSTER,,60.0,60.0,1080000.0,1080000.0,OK,
5,KRT/PL/2604-0011,14170,12172,ST451,PEL MOP K TB,ST451,PEL MOP K TB,,20.0,20.0,2240000.0,2240000.0,OK,
5,KRT/PL/2605-0190,14171,12436,LKN019,METERAN PLAT 3 MTR BIRU,LKN019,METERAN PLAT 3 MTR BIRU,,5.0,5.0,0.0,0.0,OK,
5,KRT/PL/2605-0190,14172,10743,LKN018,LAKONI CUTTER 18MM 3 BLADE AUTO-LOAD,LKN018,LAKONI CUTTER 18MM 3 BLADE AUTO-LOAD,,24.0,24.0,0.0,0.0,OK,
5,KRT/PL/2605-0190,14173,10742,LKN017,LAKONI CUTTER 18MM,LKN017,LAKONI CUTTER 18MM,,12.0,12.0,0.0,0.0,OK,
5,KRT/PL/2605-0190,14174,12437,CB467,"DIAMOND WHEEL MAKITA 4""",CB467,"DIAMOND WHEEL MAKITA 4""",,11.0,11.0,0.0,0.0,OK,
5,KRT/PL/2606-0095,14177,12434,AV283,SUPERSILK ANTI NODA BASE A 1L,AV283,SUPERSILK ANTI NODA BASE A 1L,,6.0,6.0,1080600.0,945525.0,OK,
5,KRT/PL/2606-0095,14178,11989,AV274,SUPERSILK SEMI KILAP BASE A 1L,AV274,SUPERSILK SEMI KILAP BASE A 1L,,4.0,4.0,786400.0,653655.6799999999,OK,
5,KRT/PL/2606-0095,14179,11990,AV275,SUPERSILK SEMI KILAP BASE B 1L,AV275,SUPERSILK SEMI KILAP BASE B 1L,,4.0,4.0,754400.0,627057.28,OK,
5,KRT/PL/2606-0095,14180,11991,AV276,SUPERSILK SEMI KILAP BASE C 1L,AV276,SUPERSILK SEMI KILAP BASE C 1L,,2.0,2.0,361600.0,300561.92,OK,
5,KRT/PL/2606-0095,14181,12055,AV279,SUPERSILK SEMI KILAP BASE D 1L,AV279,SUPERSILK SEMI KILAP BASE D 1L,,4.0,4.0,692400.0,575522.88,OK,
5,KRT/PL/2605-0191,14213,9035,TX063,LIST PLAFON PVC LS 11 4CM,TX063,LIST PLAFON PVC LS 11 4CM,,7.0,7.0,5880000.0,5880000.0,OK,
5,KRT/PL/2605-0191,14214,12413,TX124,LIST ACCESORIES LS 19 4CM,TX124,LIST ACCESORIES LS 19 4CM,,5.0,5.0,6300000.0,6300000.0,OK,
5,KRT/PL/2605-0191,14215,12414,TX135,LIST ACCESORIES LS 21 4CM,TX135,LIST ACCESORIES LS 21 4CM,,6.0,6.0,5040000.0,5040000.0,OK,
5,KRT/PL/2605-0191,14216,12415,TX136,LIST ACCESORIES LS 29 6CM,TX136,LIST ACCESORIES LS 29 6CM,,6.0,6.0,5952000.0,5952000.0,OK,
5,KRT/PL/2605-0191,14217,12416,TX137,LIST ACCESORIES LS 26 6CM,TX137,LIST ACCESORIES LS 26 6CM,,6.0,6.0,5952000.0,5952000.0,OK,
5,KRT/PL/2605-0191,14218,12417,TX138,LIST ACCESORIES LS 31 6CM,TX138,LIST ACCESORIES LS 31 6CM,,4.0,4.0,3968000.0,3968000.0,OK,
5,KRT/PL/2605-0191,14219,11203,TX114,LIST ACCESORIES LS 37 6 CM,TX114,LIST ACCESORIES LS 37 6 CM,,3.0,3.0,2976000.0,2976000.0,OK,
5,KRT/PL/2605-0191,14220,12418,TX139,LIST ACCESORIES LS 39 6CM,TX139,LIST ACCESORIES LS 39 6CM,,6.0,6.0,5952000.0,5952000.0,OK,
5,KRT/PL/2605-0191,14221,12419,TX140,LIST ACCESORIES LS 23 6CM,TX140,LIST ACCESORIES LS 23 6CM,,1.0,1.0,992000.0,992000.0,OK,
5,KRT/PL/2605-0191,14222,10844,TX106,LIST ACCESORIES LS 18 6CM @32,TX106,LIST ACCESORIES LS 18 6CM @32,,6.0,6.0,5952000.0,5952000.0,OK,
5,KRT/PL/2605-0191,14223,12413,TX124,LIST ACCESORIES LS 19 4CM,TX124,LIST ACCESORIES LS 19 4CM,,1.0,1.0,1260000.0,1260000.0,OK,
5,KRT/PL/2605-0191,14224,12420,TX141,PLAFON PVC 8MM SAHARA SH 106,TX141,PLAFON PVC 8MM SAHARA SH 106,,73.0,73.0,35040000.0,35040000.0,OK,
5,KRT/PL/2605-0191,14225,12421,TX142,PLAFON PVC 8MM SAHARA SH 109,TX142,PLAFON PVC 8MM SAHARA SH 109,,20.0,20.0,9600000.0,9600000.0,OK,
5,KRT/PL/2605-0191,14226,12422,TX143,PLAFON PVC 8MM SAHARA SH 122,TX143,PLAFON PVC 8MM SAHARA SH 122,,20.0,20.0,9600000.0,9600000.0,OK,
5,KRT/PL/2605-0191,14227,12423,TX144,PLAFON PVC 8MM SAHARA SH 124,TX144,PLAFON PVC 8MM SAHARA SH 124,,20.0,20.0,9600000.0,9600000.0,OK,
5,KRT/PL/2605-0191,14228,12424,TX145,PLAFON PVC 8MM SAHARA SH 168,TX145,PLAFON PVC 8MM SAHARA SH 168,,20.0,20.0,9600000.0,9600000.0,OK,
5,KRT/PL/2605-0191,14229,12425,TX146,PLAFON PVC 8MM SAHARA SH 144,TX146,PLAFON PVC 8MM SAHARA SH 144,,20.0,20.0,9600000.0,9600000.0,OK,
5,KRT/PL/2605-0191,14230,9035,TX063,LIST PLAFON PVC LS 11 4CM,TX063,LIST PLAFON PVC LS 11 4CM,,1.0,1.0,840000.0,840000.0,OK,
5,KRT/PL/2605-0191,14231,11203,TX114,LIST ACCESORIES LS 37 6 CM,TX114,LIST ACCESORIES LS 37 6 CM,,3.0,3.0,2976000.0,2976000.0,OK,
5,KRT/PL/2606-0096,14244,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,14200000.0,14200000.0,OK,
5,KRT/PL/2606-0097,14245,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,400.0,400.0,28400000.0,28400000.0,OK,
5,KRT/PL/2606-0098,14246,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,14200000.0,14200000.0,OK,
5,KRT/PL/2606-0099,14252,10854,OP281,LEMARI ARSIP BESI FRONTLINE FC E 18 ABU-ABU TUA DAN MUDA,OP281,LEMARI ARSIP BESI FRONTLINE FC E 18 ABU-ABU TUA DAN MUDA,,6.0,6.0,11070000.0,11070000.0,OK,
5,KRT/PL/2606-0099,14253,11210,OP326,LEMARI ARSIP BESI FRONTLINE FC A 18,OP326,LEMARI ARSIP BESI FRONTLINE FC A 18,,3.0,3.0,5535000.0,5535000.0,OK,
5,KRT/PL/2606-0099,14254,11823,OP450,KURSI STAFF MORATA KS,OP450,KURSI STAFF MORATA KS,,3.0,3.0,1800000.0,1800000.0,OK,
5,KRT/PL/2606-0099,14255,11825,OP452,KURSI STAFF FRONTLINE OC 08 HITAM,OP452,KURSI STAFF FRONTLINE OC 08 HITAM,,3.0,3.0,2550000.0,2550000.0,OK,
5,KRT/PL/2606-0099,14256,10566,OP022,MEJA STAFF FRONTLINE OD VINTAGE 120 BEECH,OP022,MEJA STAFF FRONTLINE OD VINTAGE 120 BEECH,,3.0,3.0,2475000.0,2475000.0,OK,
5,KRT/PL/2606-0099,14257,8190,OP062,LEMARI ARSIP WLS 035,OP062,LEMARI ARSIP WLS 035,,2.0,2.0,4130000.0,4130000.0,OK,
5,KRT/PL/2606-0100,14258,11489,OP344,LEMARI PAKAIAN BESI OLYMSTEEL OSW MR 2P3L,OP344,LEMARI PAKAIAN BESI OLYMSTEEL OSW MR 2P3L,,2.0,2.0,5800000.0,5800000.0,OK,
5,KRT/PL/2606-0101,14259,10215,OP213,MEJA RIAS ALBATROS DREESER TABLE SPRING,OP213,MEJA RIAS ALBATROS DREESER TABLE SPRING,,2.0,2.0,5980000.0,5980000.0,OK,
5,KRT/PL/2606-0101,14260,11775,OP409,LEMARI PAKAIAN SPRING SLIDING ALBATROS WARDROBE SPRING,OP409,LEMARI PAKAIAN SPRING SLIDING ALBATROS WARDROBE SPRING,,2.0,2.0,16890000.0,16890000.0,OK,
5,KRT/PL/2606-0101,14261,11500,OP354,LEMARI PAKAIAN PANEL ALBATROS WARDROBE WINTER,OP354,LEMARI PAKAIAN PANEL ALBATROS WARDROBE WINTER,,3.0,3.0,26136000.0,26136000.0,OK,
5,KRT/PL/2606-0102,14272,4519,AV061,SUZUKA 200CC METALIC,AV061,SUZUKA 200CC METALIC,,24.0,24.0,950400.0,879120.0,OK,
5,KRT/PL/2606-0102,14273,265,AV026,SUZUKA 200CC,AV026,SUZUKA 200CC,,24.0,24.0,763200.0,705960.0,OK,
5,KRT/PL/2606-0103,14274,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,14200000.0,14200000.0,OK,
5,KRT/PL/2606-0104,14275,4663,BN057,BAN LUAR GT HD TRUCK,BN057,BAN LUAR GT HD TRUCK,,100.0,100.0,150200000.0,150200000.0,OK,
5,KRT/PL/2606-0104,14276,4663,BN057,BAN LUAR GT HD TRUCK,BN057,BAN LUAR GT HD TRUCK,,1.0,1.0,1502000.0,0.0,OK,
5,KRT/PL/2606-0105,14277,11699,AV266,DEXTONE LEM PUTIH PVAC 350GR,AV266,DEXTONE LEM PUTIH PVAC 350GR,,204.0,204.0,2282760.0,2111553.0,OK,
5,KRT/PL/2606-0106,14278,275,AV005,ARIES GOLD 4.5L,AV005,ARIES GOLD 4.5L,,84.0,84.0,9206400.0,8515920.0,OK,
5,KRT/PL/2606-0106,14279,304,AV051,NO DROP BASE C 1L,AV051,NO DROP BASE C 1L,,24.0,24.0,1802400.0,1577100.0,OK,
5,KRT/PL/2606-0106,14280,10975,AV242,NO DROP PLAMIR ANTI BOCOR 190GR,AV242,NO DROP PLAMIR ANTI BOCOR 190GR,,12.0,12.0,304800.0,281940.0,OK,
5,KRT/PL/2606-0106,14281,336,AV097,PILOX SUZUKA 300CC,AV097,PILOX SUZUKA 300CC,,48.0,48.0,1660800.0,1536240.0,OK,
5,KRT/PL/2606-0107,14285,5663,AV112,AVITEX GOLD 5KG,AV112,AVITEX GOLD 5KG,,107.0,107.0,24513700.0,22675172.5,OK,
5,KRT/PL/2606-0107,14286,7210,AV142,AVITEX GOLD BASE A 5KG,AV142,AVITEX GOLD BASE A 5KG,,47.0,47.0,10166100.0,8895337.5,OK,
5,KRT/PL/2606-0107,14287,7211,AV143,AVITEX GOLD BASE B 5KG,AV143,AVITEX GOLD BASE B 5KG,,20.0,20.0,4162000.0,3641750.0,OK,
5,KRT/PL/2606-0107,14288,7212,AV144,AVITEX GOLD BASE C 5KG,AV144,AVITEX GOLD BASE C 5KG,,20.0,20.0,3994000.0,3494750.0,OK,
5,KRT/PL/2606-0107,14289,6343,AV113,AVITEX GOLD 25KG,AV113,AVITEX GOLD 25KG,,25.0,25.0,27245000.0,25201625.0,OK,
5,KRT/PL/2606-0107,14290,10507,AV104,AVITEX GOLD 1KG,AV104,AVITEX GOLD 1KG,,546.0,546.0,37018800.0,34242390.0,OK,
5,KRT/PL/2605-0192,14335,6815,MSB044,PLANNER MAKITA 1902 B,MSB044,PLANNER MAKITA 1902 B,,60.0,60.0,46800000.0,46800000.0,OK,
5,KRT/PL/2606-0108,14336,11852,OP469,BOOK CABINET OLYMPLAST BCO 2K-2P,OP469,BOOK CABINET OLYMPLAST BCO 2K-2P,,6.0,6.0,5472000.0,5472000.0,OK,
5,KRT/PL/2606-0108,14337,11853,OP470,BOOK CABINET OLYMPLAST BCO 2R-2P,OP470,BOOK CABINET OLYMPLAST BCO 2R-2P,,2.0,2.0,1484000.0,1484000.0,OK,
5,KRT/PL/2606-0108,14338,11854,OP471,BOOK CABINET OLYMPLAST BCO 4K,OP471,BOOK CABINET OLYMPLAST BCO 4K,,2.0,2.0,1956000.0,1956000.0,OK,
5,KRT/PL/2606-0108,14339,11855,OP472,BOOK CABINET OLYMPLAST BCO 4R,OP472,BOOK CABINET OLYMPLAST BCO 4R,,4.0,4.0,2580000.0,2580000.0,OK,
5,KRT/PL/2606-0109,14340,11810,OP437,LACI OLYMPLAST ODC CLASSIC 04A,OP437,LACI OLYMPLAST ODC CLASSIC 04A,,1.0,1.0,945000.0,945000.0,OK,
5,KRT/PL/2606-0109,14341,11813,OP440,LACI OLYMPLAST ODC CLASSIC 05A,OP440,LACI OLYMPLAST ODC CLASSIC 05A,,2.0,2.0,2274000.0,2274000.0,OK,
5,KRT/PL/2606-0110,14342,11863,OP480,"STORAGE OLYMPLAST OMS 2X4 (LUXURY, PURE)",OP480,"STORAGE OLYMPLAST OMS 2X4 (LUXURY, PURE)",,6.0,6.0,4494000.0,4494000.0,OK,
5,KRT/PL/2606-0111,14343,11798,OP425,RAK SEPATU OLYMPLAST SRO 2SW,OP425,RAK SEPATU OLYMPLAST SRO 2SW,,3.0,3.0,1869000.0,1869000.0,OK,
5,KRT/PL/2606-0111,14344,11799,OP426,RAK SEPATU OLYMPLAST SRO 2SW1L,OP426,RAK SEPATU OLYMPLAST SRO 2SW1L,,5.0,5.0,3635000.0,3635000.0,OK,
5,KRT/PL/2606-0111,14345,11800,OP427,RAK SEPATU OLYMPLAST SRO 3SW,OP427,RAK SEPATU OLYMPLAST SRO 3SW,,4.0,4.0,3232000.0,3232000.0,OK,
5,KRT/PL/2606-0112,14346,11861,OP478,LEMARI TIGA PINTU OLYMPLAST OTC 3PL ST2 CLASSIC,OP478,LEMARI TIGA PINTU OLYMPLAST OTC 3PL ST2 CLASSIC,,1.0,1.0,2000000.0,2000000.0,OK,
5,KRT/PL/2606-0112,14347,11870,OP485,KABINET OLYMPLAST OTC CRENDENZA LUXURY,OP485,KABINET OLYMPLAST OTC CRENDENZA LUXURY,,2.0,2.0,2370000.0,2370000.0,OK,
5,KRT/PL/2606-0112,14348,10735,OP272,LEMARI 3 PINTU OLYMPLAST OTC 3PL ST2 LUXURY,OP272,LEMARI 3 PINTU OLYMPLAST OTC 3PL ST2 LUXURY,,3.0,3.0,5718000.0,5718000.0,OK,
5,KRT/PL/2606-0113,14349,10455,OP247,MEJA OLYMPLAST SO EAZY WHITE,OP247,MEJA OLYMPLAST SO EAZY WHITE,,7.0,7.0,3710000.0,3710000.0,OK,
5,KRT/PL/2606-0114,14350,11864,OP481,"STORAGE OLYMPLAST OMS 3X2 (LUXURY, PURE)",OP481,"STORAGE OLYMPLAST OMS 3X2 (LUXURY, PURE)",,3.0,3.0,1869000.0,1869000.0,OK,
5,KRT/PL/2606-0114,14351,11865,OP482,"STORAGE OLYMPLAST OMS 3X3 (LUXURY, PURE)",OP482,"STORAGE OLYMPLAST OMS 3X3 (LUXURY, PURE)",,4.0,4.0,3412000.0,3412000.0,OK,
5,KRT/PL/2606-0114,14352,11866,OP483,"STORAGE OLYMPLAST OMS 3X4 (LUXURY, PURE)",OP483,"STORAGE OLYMPLAST OMS 3X4 (LUXURY, PURE)",,2.0,2.0,2072000.0,2072000.0,OK,
5,KRT/PL/2606-0115,14353,6435,OP008,LEMARI DUA PINTU OLYMPLAST OTC 2PL ST2 MODERN,OP008,LEMARI DUA PINTU OLYMPLAST OTC 2PL ST2 MODERN,,10.0,10.0,12030000.0,12030000.0,OK,
5,KRT/PL/2606-0115,14354,6436,OP009,LEMARI TIGA PINTU OLYMPLAST OTC 3PL ST2 MODERN,OP009,LEMARI TIGA PINTU OLYMPLAST OTC 3PL ST2 MODERN,,7.0,7.0,13615000.0,13615000.0,OK,
5,KRT/PL/2606-0115,14355,11860,OP477,LEMARI PAKAIAN OLYMPLAST OTC SLIDING 11 MODERN COKLAT,OP477,LEMARI PAKAIAN OLYMPLAST OTC SLIDING 11 MODERN COKLAT,,1.0,1.0,1867000.0,1867000.0,OK,
5,KRT/PL/2606-0115,14356,11805,OP432,LEMARI 4 PINTU OLYMPLAST OTC 4PL,OP432,LEMARI 4 PINTU OLYMPLAST OTC 4PL,,2.0,2.0,4556000.0,4556000.0,OK,
5,KRT/PL/2606-0116,14359,12408,MY049,MAGIC COM MIYAKO MCM-507,MY049,MAGIC COM MIYAKO MCM-507,,42.0,42.0,9651810.0,9651810.0,OK,
5,KRT/PL/2606-0117,14360,6470,AK008,KAOS KAKI BOLA,AK008,KAOS KAKI BOLA,,50.0,50.0,3350000.0,3350000.0,OK,
5,KRT/PL/2606-0118,14361,4540,CB198,HUBEN REL LACI 40CM BEIGE,CB198,HUBEN REL LACI 40CM BEIGE,,150.0,150.0,2025000.0,2025000.0,OK,
5,KRT/PL/2606-0119,14362,12483,CP562,BED COVER UK.120 T30,CP562,BED COVER UK.120 T30,,20.0,20.0,4960000.0,4960000.0,OK,
5,KRT/PL/2606-0119,14363,12484,CP563,BED COVER UK.160 T30,CP563,BED COVER UK.160 T30,,20.0,20.0,5780000.0,5780000.0,OK,
5,KRT/PL/2606-0119,14364,12485,CP564,BED COVER UK.180 T30,CP564,BED COVER UK.180 T30,,20.0,20.0,5920000.0,5920000.0,OK,
5,KRT/PL/2606-0120,14365,1018,KC001,GELAS BUNGA,KC001,GELAS BUNGA,,1500.0,1500.0,34500000.0,34500000.0,OK,
5,KRT/PL/2605-0193,14366,9726,VS011,VOSCO LED T BULB ULTRA + SERIES 30W E27 CDL,VS011,VOSCO LED T BULB ULTRA + SERIES 30W E27 CDL,,480.0,480.0,6384000.0,6384000.0,OK,
5,KRT/PL/2605-0193,14367,9727,VS012,VOSCO LED T BULB ULTRA + SERIES 40W E27 CDL,VS012,VOSCO LED T BULB ULTRA + SERIES 40W E27 CDL,,240.0,240.0,4535040.0,4535040.0,OK,
5,KRT/PL/2606-0121,14368,195,PS047,"SOK LURUS 1 1/2""",PS047,"SOK LURUS 1 1/2""",,560.0,560.0,529200.0,529200.0,OK,
5,KRT/PL/2606-0121,14369,196,PS048,"SOK LURUS 2""",PS048,"SOK LURUS 2""",,800.0,800.0,1068800.0,1068800.0,OK,
5,KRT/PL/2606-0121,14370,174,PS026,"ELBOW 2""",PS026,"ELBOW 2""",,250.0,250.0,1653000.0,1653000.0,OK,
5,KRT/PL/2606-0122,14371,250,PS102,"WATERMUR 1""",PS102,"WATERMUR 1""",,160.0,160.0,1395520.0,1395520.0,OK,
5,KRT/PL/2606-0122,14372,176,PS028,"ELBOW 3""",PS028,"ELBOW 3""",,900.0,900.0,5245200.0,5245200.0,OK,
5,KRT/PL/2606-0122,14373,177,PS029,"ELBOW 4""",PS029,"ELBOW 4""",,450.0,450.0,4996350.0,4996350.0,OK,
5,KRT/PL/2606-0122,14374,227,PS079,"OVERSOK 1/2""X3/4""",PS079,"OVERSOK 1/2""X3/4""",,3600.0,3600.0,2746800.0,2746800.0,OK,
5,KRT/PL/2606-0123,14375,227,PS079,"OVERSOK 1/2""X3/4""",PS079,"OVERSOK 1/2""X3/4""",,1440.0,1440.0,1098720.0,1098720.0,OK,
5,KRT/PL/2606-0123,14376,228,PS080,"OVERSOK 1/2""X1",PS080,"OVERSOK 1/2""X1",,480.0,480.0,490080.0,490080.0,OK,
5,KRT/PL/2606-0126,14411,10248,AL118,KAP LAMPU HIJAU 28CM,AL118,KAP LAMPU HIJAU 28CM,,200.0,200.0,1145400.0,1145400.0,OK,
5,KRT/PL/2606-0126,14412,10251,AL134,FIT PLAFON BIG ROSE (B),AL134,FIT PLAFON BIG ROSE (B),,360.0,360.0,1294200.0,1294200.0,OK,
5,KRT/PL/2606-0126,14413,9842,AL169,FITING MODERN 32 CM DPP 06 G/06 H/06 S,AL169,FITING MODERN 32 CM DPP 06 G/06 H/06 S,,36.0,36.0,1402128.0,1402128.0,OK,
5,KRT/PL/2606-0126,14414,9878,AL176,FITING MODERN DPQ 1 SJ (TD),AL176,FITING MODERN DPQ 1 SJ (TD),,120.0,120.0,1091760.0,1091760.0,OK,
5,KRT/PL/2606-0126,14415,9843,AL170,T DUS CABANG 4 KINGWON,AL170,T DUS CABANG 4 KINGWON,,360.0,360.0,590400.0,590400.0,OK,
5,KRT/PL/2606-0126,14416,10067,AL193,S/K ARDE 5 M LB 2,AL193,S/K ARDE 5 M LB 2,,72.0,72.0,1472328.0,1472328.0,OK,
5,KRT/PL/2606-0126,14417,10068,AL194,S/K ARDE 5 M LB 3,AL194,S/K ARDE 5 M LB 3,,72.0,72.0,1530648.0,1530648.0,OK,
5,KRT/PL/2606-0126,14418,10069,AL195,S/K ARDE 5 M LB 4,AL195,S/K ARDE 5 M LB 4,,72.0,72.0,1594512.0,1594512.0,OK,
5,KRT/PL/2606-0126,14419,10070,AL196,S/K ARDE 5 M LB 5,AL196,S/K ARDE 5 M LB 5,,72.0,72.0,1688976.0,1688976.0,OK,
5,KRT/PL/2606-0126,14420,10071,AL197,S/K ARDE 5 M LB 6,AL197,S/K ARDE 5 M LB 6,,72.0,72.0,1888992.0,1888992.0,OK,
5,KRT/PL/2606-0126,14421,10084,AL210,FIT WD ALLUMINIUM,AL210,FIT WD ALLUMINIUM,,240.0,240.0,2251680.0,2251680.0,OK,
5,KRT/PL/2606-0127,14422,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,400.0,400.0,28400000.0,28400000.0,OK,
5,KRT/PL/2606-0128,14423,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,14200000.0,14200000.0,OK,
5,KRT/PL/2606-0129,14457,323,KW006,KAWAT DURI,KW006,KAWAT DURI,,1000.0,1000.0,50050000.0,50050000.0,OK,
5,KRT/PL/2606-0130,14489,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,14200000.0,14200000.0,OK,
5,KRT/PL/2606-0131,14501,3207,CB243,BATU GOSOK INAX,CB243,BATU GOSOK INAX,,750.0,750.0,15000000.0,15000000.0,OK,
5,KRT/PL/2606-0132,14502,4291,KC026,MANGKOK 6.25 AYAM,KC026,MANGKOK 6.25 AYAM,,180.0,180.0,13680000.0,13680000.0,OK,
5,KRT/PL/2606-0132,14503,9941,KC216,MANGKOK TWOTONE KAIBON,KC216,MANGKOK TWOTONE KAIBON,,320.0,320.0,23520000.0,23520000.0,OK,
5,KRT/PL/2606-0133,14510,6836,KP005,KARPET 1.2MX14M,KP005,KARPET 1.2MX14M,,1000.0,1000.0,112500000.0,112500000.0,OK,
5,KRT/PL/2606-0134,14511,2799,SMY008,TALI NYLON 9MM,SMY008,TALI NYLON 9MM,,176.1,176.1,8337278.399999999,8337278.4,OK,
